dataset, year, month, lat, lon, AGNPP, AR, BGNPP, BTRAN
1.0, 152.0, 2.0, -8.25, 143.25, 3.3449804E-5, 1.1070687E-4, 1.782971E-5, 0.97
1.0, 152.0, 3.0, 2.25, 128.25, 3.7728903E-5, 1.1845674E-4, 1.9347373E-5, 1.0
1.0, 152.0, 3.0, 1.75, 127.75, 3.7578997E-5, 1.1890566E-4, 1.950494E-5, 1.0
1.0, 152.0, 3.0, 1.25, 127.75, 3.7159232E-5, 1.197384E-4, 1.9525942E-5, 1.0
1.0, 152.0, 3.0, 1.25, 128.25, 3.8053302E-5, 1.2199481E-4, 1.9512949E-5, 1.0
1.0, 152.0, 3.0, 1.25, 128.75, 3.7870275E-5, 1.2164175E-4, 1.9425837E-5, 1.0
1.0, 152.0, 3.0, 0.75, 127.75, 3.7385864E-5, 1.2119995E-4, 1.9175312E-5, 1.0
1.0, 152.0, 3.0, 0.75, 128.25, 3.805804E-5, 1.227928E-4, 1.9518295E-5, 1.0
1.0, 152.0, 3.0, 0.25, 127.75, 3.7753834E-5, 1.1999441E-4, 1.9367235E-5, 1.0
1.0, 152.0, 3.0, -0.25, 127.75, 3.650608E-5, 1.1688206E-4, 1.8734832E-5, 1.0
1.0, 152.0, 3.0, -0.25, 130.75, 3.5765406E-5, 1.2321478E-4, 1.8348539E-5, 1.0
1.0, 152.0, 3.0, -0.75, 131.75, 3.6996124E-5, 1.2339687E-4, 1.8976494E-5, 1.0
1.0, 152.0, 3.0, -0.75, 132.25, 3.7201622E-5, 1.2273778E-4, 1.9080406E-5, 1.0
1.0, 152.0, 3.0, -0.75, 132.75, 3.805894E-5, 1.2227842E-4, 1.9515708E-5, 1.0
1.0, 152.0, 3.0, -0.75, 133.25, 3.7929654E-5, 1.2190777E-4, 1.9449957E-5, 1.0
1.0, 152.0, 3.0, -0.75, 133.75, 3.7877548E-5, 1.1699321E-4, 1.9423187E-5, 1.0
1.0, 152.0, 3.0, -0.75, 135.75, 3.5595036E-5, 1.19572345E-4, 1.8265348E-5, 1.0
1.0, 152.0, 3.0, -1.25, 131.25, 3.4970788E-5, 1.1952956E-4, 1.7946739E-5, 1.0
1.0, 152.0, 3.0, -1.25, 131.75, 3.4154076E-5, 1.20041186E-4, 1.7532135E-5, 1.0
1.0, 152.0, 3.0, -1.25, 132.25, 3.7163678E-5, 1.1886614E-4, 1.9061297E-5, 1.0
1.0, 152.0, 3.0, -1.25, 132.75, 3.8143662E-5, 1.17013195E-4, 1.955962E-5, 1.0
1.0, 152.0, 3.0, -1.25, 133.25, 3.8086106E-5, 1.1748613E-4, 1.9529796E-5, 1.0
1.0, 152.0, 3.0, -1.25, 133.75, 3.5799458E-5, 1.1853997E-4, 1.8372955E-5, 1.0
1.0, 152.0, 3.0, -1.75, 127.75, 4.1473824E-5, 1.1975494E-4, 2.1270287E-5, 1.0
1.0, 152.0, 3.0, -1.75, 130.25, 3.67885E-5, 1.2238641E-4, 1.8870252E-5, 1.0
1.0, 152.0, 3.0, -1.75, 132.25, 3.562858E-5, 1.1892532E-4, 1.8283916E-5, 1.0
1.0, 152.0, 3.0, -1.75, 132.75, 3.7183596E-5, 1.16902374E-4, 1.9073364E-5, 1.0
1.0, 152.0, 3.0, -1.75, 133.25, 3.8219412E-5, 1.1424754E-4, 1.9596791E-5, 1.0
1.0, 152.0, 3.0, -1.75, 133.75, 3.938829E-5, 1.08996464E-4, 2.0189647E-5, 1.0
1.0, 152.0, 3.0, -1.75, 136.25, 3.431856E-5, 1.1772882E-4, 1.7617382E-5, 1.0
1.0, 152.0, 3.0, -1.75, 137.75, 3.2313044E-5, 1.152039E-4, 1.6600647E-5, 1.0
1.0, 152.0, 3.0, -1.75, 138.25, 3.1482647E-5, 1.1596968E-4, 1.6181557E-5, 1.0
1.0, 152.0, 3.0, -2.25, 132.75, 3.3495482E-5, 1.1104637E-4, 1.7208877E-5, 0.99
1.0, 152.0, 3.0, -2.25, 133.25, 3.670515E-5, 1.1743459E-4, 1.8843433E-5, 1.0
1.0, 152.0, 3.0, -2.25, 133.75, 3.637589E-5, 1.15916344E-4, 1.9069534E-5, 0.99
1.0, 152.0, 3.0, -2.25, 136.75, 3.6862726E-5, 1.18952834E-4, 1.8909961E-5, 1.0
1.0, 152.0, 3.0, -2.25, 137.25, 3.284721E-5, 1.1614139E-4, 1.6874244E-5, 1.0
1.0, 152.0, 3.0, -2.25, 137.75, 3.1738447E-5, 1.1576287E-4, 1.6311651E-5, 1.0
1.0, 152.0, 3.0, -2.25, 138.25, 3.181609E-5, 1.157583E-4, 1.635127E-5, 1.0
1.0, 152.0, 3.0, -2.25, 138.75, 3.2774533E-5, 1.15911615E-4, 1.68373E-5, 1.0
1.0, 152.0, 3.0, -2.25, 139.25, 3.251478E-5, 1.14917915E-4, 1.6704553E-5, 0.99
1.0, 152.0, 3.0, -2.75, 132.25, 3.410587E-5, 1.12172034E-4, 1.7519731E-5, 1.0
1.0, 152.0, 3.0, -2.75, 132.75, 3.4467543E-5, 1.1256246E-4, 1.8101511E-5, 1.0
1.0, 152.0, 3.0, -2.75, 133.25, 3.407918E-5, 1.1755657E-4, 1.7897653E-5, 1.0
1.0, 152.0, 3.0, -2.75, 133.75, 3.4163855E-5, 1.16285664E-4, 1.7547094E-5, 1.0
1.0, 152.0, 3.0, -2.75, 134.25, 3.6480717E-5, 1.2128707E-4, 1.8715682E-5, 1.0
1.0, 152.0, 3.0, -2.75, 136.25, 3.3291468E-5, 1.1709597E-4, 1.7098017E-5, 1.0
1.0, 152.0, 3.0, -2.75, 136.75, 3.300466E-5, 1.1731051E-4, 1.6951051E-5, 1.0
1.0, 152.0, 3.0, -2.75, 137.25, 3.3038174E-5, 1.16926676E-4, 1.6968424E-5, 1.0
1.0, 152.0, 3.0, -2.75, 137.75, 3.339228E-5, 1.1678445E-4, 1.7148886E-5, 1.0
1.0, 152.0, 3.0, -2.75, 138.25, 3.3252316E-5, 1.16481926E-4, 1.7077451E-5, 1.0
1.0, 152.0, 3.0, -2.75, 138.75, 3.282436E-5, 1.16096104E-4, 1.6861663E-5, 1.0
1.0, 152.0, 3.0, -2.75, 139.25, 3.210573E-5, 1.1548083E-4, 1.6498687E-5, 1.0
1.0, 152.0, 3.0, -2.75, 139.75, 3.263468E-5, 1.1486242E-4, 1.6769303E-5, 1.0
1.0, 152.0, 3.0, -2.75, 140.25, 3.4003824E-5, 1.1637525E-4, 1.746165E-5, 1.0
1.0, 152.0, 3.0, -2.75, 140.75, 3.2069154E-5, 1.145591E-4, 1.6481665E-5, 1.0
1.0, 152.0, 3.0, -2.75, 141.25, 3.2279037E-5, 1.1533316E-4, 1.658933E-5, 1.0
1.0, 152.0, 3.0, -3.25, 128.25, 3.902485E-5, 1.12572976E-4, 2.0044088E-5, 1.0
1.0, 152.0, 3.0, -3.25, 128.75, 3.7614853E-5, 1.168052E-4, 1.931506E-5, 1.0
1.0, 152.0, 3.0, -3.25, 129.25, 3.5937563E-5, 1.1621269E-4, 1.8467874E-5, 1.0
1.0, 152.0, 3.0, -3.25, 129.75, 3.6149726E-5, 1.18006814E-4, 1.8570836E-5, 1.0
1.0, 152.0, 3.0, -3.25, 130.25, 3.6246434E-5, 1.192508E-4, 1.861382E-5, 1.0
1.0, 152.0, 3.0, -3.25, 132.75, 3.453052E-5, 1.1841716E-4, 1.7727318E-5, 1.0
1.0, 152.0, 3.0, -3.25, 133.25, 3.3357082E-5, 1.1849136E-4, 1.7131588E-5, 1.0
1.0, 152.0, 3.0, -3.25, 133.75, 3.438003E-5, 1.18661934E-4, 1.7650957E-5, 1.0
1.0, 152.0, 3.0, -3.25, 134.25, 3.5520003E-5, 1.1894847E-4, 1.8230166E-5, 1.0
1.0, 152.0, 3.0, -3.25, 134.75, 3.704392E-5, 1.2068465E-4, 1.9004327E-5, 1.0
1.0, 152.0, 3.0, -3.25, 135.75, 3.3298078E-5, 1.1734135E-4, 1.7350992E-5, 1.0
1.0, 152.0, 3.0, -3.25, 136.25, 3.3140885E-5, 1.1625617E-4, 1.7023709E-5, 1.0
1.0, 152.0, 3.0, -3.25, 136.75, 3.6673435E-5, 1.18664095E-4, 1.8815235E-5, 1.0
1.0, 152.0, 3.0, -3.25, 137.25, 3.598466E-5, 1.1721633E-4, 1.8467515E-5, 1.0
1.0, 152.0, 3.0, -3.25, 137.75, 3.4336088E-5, 1.1636459E-4, 1.7627503E-5, 1.0
1.0, 152.0, 3.0, -3.25, 138.25, 3.353583E-5, 1.1282118E-4, 1.7229797E-5, 1.0
1.0, 152.0, 3.0, -3.25, 138.75, 3.4565852E-5, 1.1298986E-4, 1.7745482E-5, 0.99
1.0, 152.0, 3.0, -3.25, 139.25, 3.3911518E-5, 1.1651826E-4, 1.7411938E-5, 1.0
1.0, 152.0, 3.0, -3.25, 139.75, 3.38026E-5, 1.1590305E-4, 1.7356326E-5, 1.0
1.0, 152.0, 3.0, -3.25, 140.25, 3.4080636E-5, 1.1654522E-4, 1.7496017E-5, 1.0
1.0, 152.0, 3.0, -3.25, 140.75, 3.2229E-5, 1.15059556E-4, 1.6559774E-5, 1.0
1.0, 152.0, 3.0, -3.25, 141.25, 3.2980348E-5, 1.1621116E-4, 1.6941278E-5, 1.0
1.0, 152.0, 3.0, -3.25, 141.75, 3.376749E-5, 1.1723045E-4, 1.7340319E-5, 1.0
1.0, 152.0, 3.0, -3.25, 142.25, 3.3432505E-5, 1.1676544E-4, 1.7169383E-5, 1.0
1.0, 152.0, 3.0, -3.25, 142.75, 3.3606728E-5, 1.1731843E-4, 1.7255701E-5, 1.0
1.0, 152.0, 3.0, -3.75, 130.75, 3.5699224E-5, 1.21619465E-4, 1.832231E-5, 1.0
1.0, 152.0, 3.0, -3.75, 132.75, 3.4779896E-5, 1.1936368E-4, 1.7851504E-5, 1.0
1.0, 152.0, 3.0, -3.75, 133.25, 3.312836E-5, 1.1845255E-4, 1.7013399E-5, 1.0
1.0, 152.0, 3.0, -3.75, 134.25, 3.6394456E-5, 1.1913174E-4, 1.8672668E-5, 1.0
1.0, 152.0, 3.0, -3.75, 134.75, 3.4391083E-5, 1.1935431E-4, 1.7653025E-5, 1.0
1.0, 152.0, 3.0, -3.75, 135.25, 3.4290275E-5, 1.1948964E-4, 1.7603305E-5, 1.0
1.0, 152.0, 3.0, -3.75, 135.75, 3.3716602E-5, 1.1824605E-4, 1.7314165E-5, 1.0
1.0, 152.0, 3.0, -3.75, 136.25, 3.722926E-5, 1.1702291E-4, 1.9094912E-5, 1.0
1.0, 152.0, 3.0, -3.75, 136.75, 3.6328507E-5, 1.1505211E-4, 1.9181609E-5, 0.99
1.0, 152.0, 3.0, -3.75, 137.25, 3.4664346E-5, 1.1673856E-4, 1.842045E-5, 0.99
1.0, 152.0, 3.0, -3.75, 137.75, 3.519276E-5, 1.1681568E-4, 1.80647E-5, 1.0
1.0, 152.0, 3.0, -3.75, 138.25, 3.3577307E-5, 1.1345499E-4, 1.7250586E-5, 1.0
1.0, 152.0, 3.0, -3.75, 138.75, 3.4005276E-5, 1.1300075E-4, 1.7664754E-5, 1.0
1.0, 152.0, 3.0, -3.75, 139.25, 3.2029453E-5, 1.1424479E-4, 1.6462114E-5, 1.0
1.0, 152.0, 3.0, -3.75, 139.75, 3.4313776E-5, 1.16339565E-4, 1.76157E-5, 1.0
1.0, 152.0, 3.0, -3.75, 140.25, 3.3848108E-5, 1.1636509E-4, 1.7378681E-5, 1.0
1.0, 152.0, 3.0, -3.75, 140.75, 3.423604E-5, 1.1669558E-4, 1.7573779E-5, 1.0
1.0, 152.0, 3.0, -3.75, 141.25, 3.2769596E-5, 1.1617947E-4, 1.7042392E-5, 1.0
1.0, 152.0, 3.0, -3.75, 141.75, 3.356473E-5, 1.1698015E-4, 1.7450173E-5, 1.0
1.0, 152.0, 3.0, -3.75, 142.25, 3.335645E-5, 1.16348085E-4, 1.7342718E-5, 1.0
1.0, 152.0, 3.0, -3.75, 142.75, 3.298892E-5, 1.15761846E-4, 1.6944205E-5, 1.0
1.0, 152.0, 3.0, -3.75, 143.25, 3.1995784E-5, 1.18012766E-4, 1.9488414E-5, 1.0
1.0, 152.0, 3.0, -3.75, 143.75, 3.460914E-5, 1.175777E-4, 1.8491792E-5, 0.9936545
1.0, 152.0, 3.0, -4.25, 135.25, 3.6988913E-5, 1.1945903E-4, 1.897514E-5, 1.0
1.0, 152.0, 3.0, -4.25, 135.75, 3.8317317E-5, 1.1334958E-4, 1.9644882E-5, 1.0
1.0, 152.0, 3.0, -4.25, 136.25, 3.553332E-5, 1.02819395E-4, 1.8227576E-5, 1.0
1.0, 152.0, 3.0, -4.25, 136.75, 3.544784E-5, 9.3124305E-5, 1.8182598E-5, 1.0
1.0, 152.0, 3.0, -4.25, 137.25, 3.2818396E-5, 9.694992E-5, 1.891183E-5, 0.97
1.0, 152.0, 3.0, -4.25, 137.75, 3.6660433E-5, 9.497817E-5, 1.8801273E-5, 0.99
1.0, 152.0, 3.0, -4.25, 138.25, 3.4774E-5, 9.2409944E-5, 1.8835268E-5, 0.99
1.0, 152.0, 3.0, -4.25, 138.75, 3.3197466E-5, 9.754136E-5, 1.8712026E-5, 0.98
1.0, 152.0, 3.0, -4.25, 139.25, 3.8807757E-5, 1.1461574E-4, 1.9898822E-5, 1.0
1.0, 152.0, 3.0, -4.25, 139.75, 3.4673616E-5, 1.16392825E-4, 1.821605E-5, 0.99
1.0, 152.0, 3.0, -4.25, 140.25, 3.4245644E-5, 1.1665999E-4, 1.758036E-5, 1.0
1.0, 152.0, 3.0, -4.25, 140.75, 3.539575E-5, 1.17277465E-4, 1.8164183E-5, 1.0
1.0, 152.0, 3.0, -4.25, 141.25, 3.294746E-5, 1.1595041E-4, 1.6922762E-5, 1.0
1.0, 152.0, 3.0, -4.25, 141.75, 3.2480508E-5, 1.1537738E-4, 1.6686805E-5, 1.0
1.0, 152.0, 3.0, -4.25, 142.25, 3.3119963E-5, 1.1586618E-4, 1.7222303E-5, 1.0
1.0, 152.0, 3.0, -4.25, 142.75, 3.305815E-5, 1.1542646E-4, 1.697951E-5, 1.0
1.0, 152.0, 3.0, -4.25, 143.25, 3.1275635E-5, 1.0658357E-4, 1.6509248E-5, 0.93618023
1.0, 152.0, 3.0, -4.25, 143.75, 3.289652E-5, 1.1524734E-4, 1.7832492E-5, 1.0
1.0, 152.0, 3.0, -4.25, 144.25, 3.2690023E-5, 1.14897965E-4, 1.6999464E-5, 1.0
1.0, 152.0, 3.0, -4.25, 144.75, 3.243264E-5, 1.1588722E-4, 1.7077537E-5, 1.0
1.0, 152.0, 3.0, -4.75, 136.75, 3.4305423E-5, 1.0735452E-4, 1.783972E-5, 0.9935203
1.0, 152.0, 3.0, -4.75, 137.25, 3.6164627E-5, 1.00232246E-4, 1.8549468E-5, 1.0
1.0, 152.0, 3.0, -4.75, 137.75, 3.6475052E-5, 9.9320336E-5, 1.8708834E-5, 1.0
1.0, 152.0, 3.0, -4.75, 138.25, 3.6559344E-5, 9.633998E-5, 1.8752295E-5, 1.0
1.0, 152.0, 3.0, -4.75, 138.75, 3.593592E-5, 9.421259E-5, 1.8436052E-5, 1.0
1.0, 152.0, 3.0, -4.75, 139.25, 3.8904636E-5, 1.0421792E-4, 1.9944417E-5, 1.0
1.0, 152.0, 3.0, -4.75, 139.75, 3.8956026E-5, 1.095214E-4, 1.9971278E-5, 1.0
1.0, 152.0, 3.0, -4.75, 140.25, 3.4184814E-5, 1.12740054E-4, 1.8266557E-5, 0.97
1.0, 152.0, 3.0, -4.75, 140.75, 3.620219E-5, 1.1725524E-4, 1.8575287E-5, 1.0
1.0, 152.0, 3.0, -4.75, 141.25, 3.402732E-5, 1.15810784E-4, 1.746815E-5, 0.99
1.0, 152.0, 3.0, -4.75, 141.75, 3.2770935E-5, 1.1515698E-4, 1.6833574E-5, 1.0
1.0, 152.0, 3.0, -4.75, 142.25, 3.2145028E-5, 1.1479963E-4, 1.651585E-5, 1.0
1.0, 152.0, 3.0, -4.75, 142.75, 3.3180997E-5, 1.16101255E-4, 1.7040145E-5, 1.0
1.0, 152.0, 3.0, -4.75, 143.25, 3.235358E-5, 1.1481467E-4, 1.6623648E-5, 1.0
1.0, 152.0, 3.0, -4.75, 143.75, 3.384099E-5, 1.121921E-4, 1.7390217E-5, 1.0
1.0, 152.0, 3.0, -4.75, 144.25, 3.380541E-5, 1.12027374E-4, 1.736657E-5, 1.0
1.0, 152.0, 3.0, -4.75, 144.75, 3.4372806E-5, 1.13957074E-4, 1.7651606E-5, 1.0
1.0, 152.0, 3.0, -4.75, 145.25, 3.4159122E-5, 1.1690702E-4, 1.7536113E-5, 1.0
1.0, 152.0, 3.0, -5.25, 138.25, 3.364614E-5, 1.1439292E-4, 1.7283892E-5, 1.0
1.0, 152.0, 3.0, -5.25, 138.75, 3.475112E-5, 1.15580915E-4, 1.7843427E-5, 1.0
1.0, 152.0, 3.0, -5.25, 139.25, 3.4680048E-5, 1.1120552E-4, 1.7808488E-5, 1.0
1.0, 152.0, 3.0, -5.25, 139.75, 3.6792055E-5, 1.0808963E-4, 1.887558E-5, 1.0
1.0, 152.0, 3.0, -5.25, 140.25, 3.931716E-5, 1.0818266E-4, 2.0154517E-5, 1.0
1.0, 152.0, 3.0, -5.25, 141.25, 3.8745147E-5, 1.11326E-4, 1.9863724E-5, 1.0
1.0, 152.0, 3.0, -5.25, 141.75, 3.805961E-5, 1.1315078E-4, 1.9515539E-5, 1.0
1.0, 152.0, 3.0, -5.25, 142.25, 3.645537E-5, 1.1615546E-4, 1.8920917E-5, 1.0
1.0, 152.0, 3.0, -5.25, 142.75, 3.6704547E-5, 1.16819785E-4, 1.8829096E-5, 1.0
1.0, 152.0, 3.0, -5.25, 143.25, 3.560121E-5, 1.1343737E-4, 1.827484E-5, 0.99137694
1.0, 152.0, 3.0, -5.25, 143.75, 3.5132114E-5, 1.1306974E-4, 1.8039545E-5, 1.0
1.0, 152.0, 3.0, -5.25, 144.25, 3.456338E-5, 1.1645931E-4, 1.774283E-5, 1.0
1.0, 152.0, 3.0, -5.25, 144.75, 3.349716E-5, 1.157537E-4, 1.7203412E-5, 1.0
1.0, 152.0, 3.0, -5.25, 145.25, 3.5837194E-5, 1.1459267E-4, 1.8390396E-5, 1.0
1.0, 152.0, 3.0, -5.75, 134.75, 3.3218905E-5, 1.1961442E-4, 1.7056062E-5, 0.99
1.0, 152.0, 3.0, -5.75, 138.25, 3.221854E-5, 1.136732E-4, 1.679852E-5, 0.99
1.0, 152.0, 3.0, -5.75, 138.75, 3.2372907E-5, 1.15194365E-4, 1.6634363E-5, 1.0
1.0, 152.0, 3.0, -5.75, 139.25, 3.3604745E-5, 1.12147325E-4, 1.7268612E-5, 1.0
1.0, 152.0, 3.0, -5.75, 139.75, 3.3456647E-5, 1.1302229E-4, 1.7190385E-5, 1.0
1.0, 152.0, 3.0, -5.75, 140.25, 3.3531465E-5, 1.1683276E-4, 1.7215796E-5, 1.0
1.0, 152.0, 3.0, -5.75, 140.75, 3.8532948E-5, 1.1759185E-4, 1.9758772E-5, 1.0
1.0, 152.0, 3.0, -5.75, 141.25, 3.8986724E-5, 1.1147246E-4, 1.9986097E-5, 1.0
1.0, 152.0, 3.0, -5.75, 141.75, 3.8752685E-5, 1.0794824E-4, 1.986567E-5, 1.0
1.0, 152.0, 3.0, -5.75, 142.25, 3.8655897E-5, 1.07122614E-4, 1.9816587E-5, 1.0
1.0, 152.0, 3.0, -5.75, 142.75, 3.8282313E-5, 1.0465232E-4, 1.9625579E-5, 1.0
1.0, 152.0, 3.0, -5.75, 143.25, 3.6970745E-5, 9.7105425E-5, 1.896051E-5, 1.0
1.0, 152.0, 3.0, -5.75, 143.75, 3.804415E-5, 1.0246988E-4, 1.95112E-5, 1.0
1.0, 152.0, 3.0, -5.75, 144.25, 3.8095717E-5, 1.1118896E-4, 1.9989982E-5, 1.0
1.0, 152.0, 3.0, -5.75, 144.75, 3.7386388E-5, 1.13018454E-4, 1.9175159E-5, 0.9952527
1.0, 152.0, 3.0, -5.75, 145.25, 3.463831E-5, 1.1598266E-4, 1.7877259E-5, 1.0
1.0, 152.0, 3.0, -6.25, 134.25, 3.5034787E-5, 1.15237744E-4, 1.8211767E-5, 1.0
1.0, 152.0, 3.0, -6.25, 134.75, 3.2982258E-5, 1.1303352E-4, 1.6950096E-5, 0.99
1.0, 152.0, 3.0, -6.25, 138.75, 3.166531E-5, 1.1675365E-4, 1.6270946E-5, 1.0
1.0, 152.0, 3.0, -6.25, 139.25, 3.257138E-5, 1.1557194E-4, 1.673328E-5, 1.0
1.0, 152.0, 3.0, -6.25, 139.75, 3.235885E-5, 1.15934214E-4, 1.6626745E-5, 1.0
1.0, 152.0, 3.0, -6.25, 140.25, 3.280651E-5, 1.1665401E-4, 1.685428E-5, 1.0
1.0, 152.0, 3.0, -6.25, 140.75, 3.3384997E-5, 1.1726011E-4, 1.714446E-5, 1.0
1.0, 152.0, 3.0, -6.25, 141.25, 3.5038713E-5, 1.1805353E-4, 1.7982175E-5, 1.0
1.0, 152.0, 3.0, -6.25, 141.75, 3.7813446E-5, 1.1721483E-4, 1.939334E-5, 1.0
1.0, 152.0, 3.0, -6.25, 142.25, 3.876847E-5, 1.12791E-4, 1.9876084E-5, 1.0
1.0, 152.0, 3.0, -6.25, 142.75, 3.8744776E-5, 1.0459673E-4, 1.986276E-5, 1.0
1.0, 152.0, 3.0, -6.25, 143.25, 3.7822945E-5, 9.8843644E-5, 1.93938E-5, 1.0
1.0, 152.0, 3.0, -6.25, 143.75, 3.7344933E-5, 9.758386E-5, 1.9844238E-5, 1.0
1.0, 152.0, 3.0, -6.25, 144.25, 3.945616E-5, 9.937447E-5, 2.0243171E-5, 1.0
1.0, 152.0, 3.0, -6.25, 144.75, 3.9358703E-5, 9.6499265E-5, 2.0627667E-5, 1.0
1.0, 152.0, 3.0, -6.25, 145.25, 3.731365E-5, 1.0553907E-4, 2.0228092E-5, 1.0
1.0, 152.0, 3.0, -6.75, 134.25, 3.3281296E-5, 1.0541007E-4, 1.779198E-5, 0.98
1.0, 152.0, 3.0, -6.75, 138.75, 3.060421E-5, 1.14518785E-4, 1.5727901E-5, 0.98
1.0, 152.0, 3.0, -6.75, 139.25, 3.169337E-5, 1.1584499E-4, 1.6284934E-5, 1.0
1.0, 152.0, 3.0, -6.75, 139.75, 3.1944877E-5, 1.1558713E-4, 1.6417072E-5, 1.0
1.0, 152.0, 3.0, -6.75, 140.25, 3.222239E-5, 1.1527074E-4, 1.6559326E-5, 1.0
1.0, 152.0, 3.0, -6.75, 140.75, 3.226493E-5, 1.1613243E-4, 1.6580881E-5, 1.0
1.0, 152.0, 3.0, -6.75, 141.25, 3.2796685E-5, 1.1490963E-4, 1.6847487E-5, 1.0
1.0, 152.0, 3.0, -6.75, 141.75, 3.2848326E-5, 1.1544126E-4, 1.687444E-5, 1.0
1.0, 152.0, 3.0, -6.75, 142.25, 3.422901E-5, 1.1637893E-4, 1.7570177E-5, 1.0
1.0, 152.0, 3.0, -6.75, 142.75, 3.8255155E-5, 1.1533579E-4, 1.9617142E-5, 1.0
1.0, 152.0, 3.0, -6.75, 143.25, 3.8838552E-5, 1.1227451E-4, 1.9913092E-5, 1.0
1.0, 152.0, 3.0, -6.75, 143.75, 3.8888516E-5, 1.0602417E-4, 1.993687E-5, 1.0
1.0, 152.0, 3.0, -6.75, 144.25, 3.922678E-5, 1.08049244E-4, 2.0109908E-5, 1.0
1.0, 152.0, 3.0, -6.75, 144.75, 3.886024E-5, 1.0761236E-4, 1.9925685E-5, 1.0
1.0, 152.0, 3.0, -6.75, 145.25, 4.162192E-5, 9.7391916E-5, 2.1379978E-5, 0.9999969
1.0, 152.0, 3.0, -7.25, 138.75, 3.2043583E-5, 1.083296E-4, 1.7657014E-5, 0.98
1.0, 152.0, 3.0, -7.25, 139.25, 3.2609263E-5, 1.109693E-4, 1.696411E-5, 0.99
1.0, 152.0, 3.0, -7.25, 139.75, 3.266362E-5, 1.1235768E-4, 1.6993868E-5, 1.0
1.0, 152.0, 3.0, -7.25, 140.25, 3.315156E-5, 1.1086094E-4, 1.7032778E-5, 1.0
1.0, 152.0, 3.0, -7.25, 140.75, 3.3415752E-5, 1.121036E-4, 1.716854E-5, 1.0
1.0, 152.0, 3.0, -7.25, 141.25, 3.234149E-5, 1.1452022E-4, 1.6613652E-5, 1.0
1.0, 152.0, 3.0, -7.25, 141.75, 3.1713153E-5, 1.11933696E-4, 1.653452E-5, 1.0
1.0, 152.0, 3.0, -7.25, 142.25, 3.330653E-5, 1.15101706E-4, 1.7102422E-5, 1.0
1.0, 152.0, 3.0, -7.25, 142.75, 3.649673E-5, 1.1627611E-4, 1.8723465E-5, 1.0
1.0, 152.0, 3.0, -7.25, 143.25, 3.6154164E-5, 1.1626716E-4, 1.8548342E-5, 1.0
1.0, 152.0, 3.0, -7.25, 143.75, 3.699129E-5, 1.1534913E-4, 1.9211959E-5, 1.0
1.0, 152.0, 3.0, -7.25, 144.25, 3.811464E-5, 1.13135604E-4, 1.9791049E-5, 1.0
1.0, 152.0, 3.0, -7.25, 144.75, 3.7667993E-5, 1.1309149E-4, 1.9317493E-5, 1.0
1.0, 152.0, 3.0, -7.25, 145.25, 3.905326E-5, 1.0672546E-4, 2.0024616E-5, 1.0
1.0, 152.0, 3.0, -7.75, 131.25, 2.5168492E-5, 9.957909E-5, 1.3001324E-5, 1.0
1.0, 152.0, 3.0, -7.75, 138.25, 3.0208023E-5, 1.0240856E-4, 1.7789924E-5, 1.0
1.0, 152.0, 3.0, -7.75, 138.75, 3.7426475E-5, 1.1596272E-4, 2.1183421E-5, 1.0
1.0, 152.0, 3.0, -7.75, 139.25, 3.875086E-5, 1.12532376E-4, 1.9931731E-5, 1.0
1.0, 152.0, 3.0, -7.75, 139.75, 3.457113E-5, 1.00697536E-4, 1.8019584E-5, 1.0
1.0, 152.0, 3.0, -7.75, 140.25, 3.682526E-5, 1.1194928E-4, 1.893524E-5, 1.0
1.0, 152.0, 3.0, -7.75, 140.75, 3.787973E-5, 1.1217226E-4, 1.9480298E-5, 1.0
1.0, 152.0, 3.0, -7.75, 141.25, 3.3877783E-5, 1.0959242E-4, 1.7402876E-5, 1.0
1.0, 152.0, 3.0, -7.75, 141.75, 3.4019795E-5, 1.088525E-4, 1.7473249E-5, 1.0
1.0, 152.0, 3.0, -7.75, 142.25, 3.3621578E-5, 1.1214166E-4, 1.7264283E-5, 1.0
1.0, 152.0, 3.0, -7.75, 142.75, 3.3189062E-5, 1.1454045E-4, 1.7041868E-5, 1.0
1.0, 152.0, 3.0, -7.75, 143.25, 3.3067696E-5, 1.1508471E-4, 1.697942E-5, 1.0
1.0, 152.0, 3.0, -7.75, 143.75, 3.233556E-5, 1.14408875E-4, 1.6818356E-5, 0.99
1.0, 152.0, 3.0, -7.75, 145.25, 3.496178E-5, 1.1514715E-4, 1.7945718E-5, 1.0
1.0, 152.0, 3.0, -8.25, 138.25, 3.246659E-5, 1.00152945E-4, 1.6689735E-5, 0.98
1.0, 152.0, 3.0, -8.25, 138.75, 3.2537155E-5, 9.89304E-5, 1.6737082E-5, 0.98
1.0, 152.0, 3.0, -8.25, 140.25, 1.9079745E-5, 9.628481E-5, 9.8645905E-6, 1.0
1.0, 152.0, 3.0, -8.25, 140.75, 1.4138197E-5, 9.069328E-5, 7.311667E-6, 1.0
1.0, 152.0, 3.0, -8.25, 141.25, 3.5212688E-5, 1.1373655E-4, 2.107767E-5, 1.0
1.0, 152.0, 3.0, -8.25, 141.75, 3.9232804E-5, 1.0901326E-4, 2.0205503E-5, 1.0
1.0, 152.0, 3.0, -8.25, 142.25, 3.909208E-5, 1.08946195E-4, 2.0385498E-5, 0.99
