ID,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE_34kt,SE_34kt,SW_34kt,NW_34kt,NE_50kt,SE_50kt,SW_50kt,NW_50kt,NE_64kt,SE_64kt,SW_64kt,NW_64kt
AL142011,MARIA,2011-09-12T18:00:00Z,U,TS,20.8,-67.1,50,1006,180,180,0,60,100,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-13T00:00:00Z,U,TS,21.0,-67.3,45,1006,210,180,0,60,0,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-13T06:00:00Z,U,TS,21.3,-67.5,45,1006,180,180,0,0,0,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-13T12:00:00Z,U,TS,21.7,-67.7,45,1006,180,180,0,0,0,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-13T18:00:00Z,U,TS,22.3,-68.0,45,1005,150,150,0,0,0,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-14T00:00:00Z,U,TS,23.1,-68.5,45,1004,150,150,0,60,0,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-14T06:00:00Z,U,TS,23.9,-69.0,50,1001,150,150,0,60,60,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-14T12:00:00Z,U,TS,24.7,-69.3,50,1001,150,150,0,60,60,0,0,0,0,0,0,0
AL142011,MARIA,2011-09-14T18:00:00Z,U,TS,25.8,-69.3,55,1000,150,150,0,0,60,60,0,0,0,0,0,0
AL142011,MARIA,2011-09-15T00:00:00Z,U,TS,27.2,-68.9,60,999,180,180,0,0,100,100,0,0,0,0,0,0
AL142011,MARIA,2011-09-15T06:00:00Z,U,TS,28.8,-68.4,60,995,180,180,0,0,100,100,0,0,0,0,0,0
AL142011,MARIA,2011-09-15T12:00:00Z,U,TS,30.9,-67.8,60,991,180,180,0,0,100,100,0,0,0,0,0,0
AL142011,MARIA,2011-09-15T18:00:00Z,U,HU,33.7,-66.9,65,987,180,180,60,60,100,100,0,0,0,40,0,0
AL142011,MARIA,2011-09-16T00:00:00Z,U,HU,36.8,-64.8,70,984,180,180,60,60,100,100,30,30,40,40,0,0
AL142011,MARIA,2011-09-16T06:00:00Z,U,HU,39.8,-62.1,70,983,180,180,60,60,100,100,30,30,40,40,0,0
AL142011,MARIA,2011-09-16T12:00:00Z,U,HU,42.9,-58.2,65,983,180,240,60,60,100,100,0,0,0,60,0,0
AL142011,MARIA,2011-09-16T18:00:00Z,U,TS,46.7,-53.9,60,983,300,270,60,60,150,120,0,0,0,0,0,0
AL142011,MARIA,2011-09-16T18:30:00Z,L,TS,47.0,-53.5,60,983,300,270,60,60,150,120,0,0,0,0,0,0
AL152011,NATE,2011-09-06T18:00:00Z,U,LO,20.3,-93.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-07T00:00:00Z,U,LO,20.3,-93.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-07T06:00:00Z,U,LO,20.3,-93.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-07T12:00:00Z,U,LO,20.3,-92.9,35,1005,0,0,75,0,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-07T18:00:00Z,U,TS,20.3,-92.6,40,1004,0,0,90,60,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-08T00:00:00Z,U,TS,20.2,-92.5,45,1003,0,90,90,60,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-08T06:00:00Z,U,TS,20.1,-92.4,50,1000,0,90,120,75,0,40,0,0,0,0,0,0
AL152011,NATE,2011-09-08T12:00:00Z,U,TS,19.9,-92.3,55,997,45,90,120,75,0,40,75,0,0,0,0,0
AL152011,NATE,2011-09-08T18:00:00Z,U,HU,19.7,-92.3,65,995,75,90,120,75,0,50,90,0,0,40,0,0
AL152011,NATE,2011-09-09T00:00:00Z,U,HU,19.7,-92.1,65,994,75,90,120,90,0,50,90,0,0,40,0,0
AL152011,NATE,2011-09-09T06:00:00Z,U,TS,19.9,-92.2,55,998,60,75,90,90,0,50,60,0,0,0,0,0
AL152011,NATE,2011-09-09T12:00:00Z,U,TS,20.0,-92.4,50,999,60,75,90,90,0,50,60,0,0,0,0,0
AL152011,NATE,2011-09-09T18:00:00Z,U,TS,20.0,-92.7,45,999,60,75,90,60,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-10T00:00:00Z,U,TS,20.0,-93.0,45,1000,60,75,90,60,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-10T06:00:00Z,U,TS,20.0,-93.4,45,1000,60,75,90,60,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-10T12:00:00Z,U,TS,20.1,-93.8,50,1000,60,75,90,75,50,50,50,30,0,0,0,0
AL152011,NATE,2011-09-10T18:00:00Z,U,TS,20.1,-94.2,55,1000,75,75,90,90,50,50,50,30,0,0,0,0
AL152011,NATE,2011-09-11T00:00:00Z,U,TS,20.1,-94.7,55,1000,75,75,90,90,50,50,50,30,0,0,0,0
AL152011,NATE,2011-09-11T06:00:00Z,U,TS,20.0,-95.4,50,1003,60,60,75,75,40,40,40,30,0,0,0,0
AL152011,NATE,2011-09-11T12:00:00Z,U,TS,20.3,-96.4,40,1005,45,45,30,45,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-11T16:00:00Z,L,TS,20.5,-97.0,40,1006,45,45,30,45,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-11T18:00:00Z,U,TS,20.5,-97.2,35,1009,45,45,0,0,0,0,0,0,0,0,0,0
AL152011,NATE,2011-09-12T00:00:00Z,U,LO,20.5,-97.8,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-20T06:00:00Z,U,LO,11.6,-37.0,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-20T12:00:00Z,U,LO,11.9,-37.7,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-20T18:00:00Z,U,TD,12.2,-38.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-21T00:00:00Z,U,TS,12.5,-39.7,40,1005,150,0,0,120,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-21T06:00:00Z,U,TS,12.7,-41.1,45,1004,150,90,0,150,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-21T12:00:00Z,U,TS,12.9,-42.6,50,999,200,120,0,180,120,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-21T18:00:00Z,U,TS,13.1,-44.1,50,999,200,120,0,180,120,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-22T00:00:00Z,U,TS,13.3,-45.2,50,998,200,120,0,180,120,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-22T06:00:00Z,U,TS,13.5,-46.3,55,993,200,120,0,180,120,0,0,90,0,0,0,0
AL162011,OPHELIA,2011-09-22T12:00:00Z,U,TS,13.7,-47.3,55,993,200,120,60,180,120,0,0,90,0,0,0,0
AL162011,OPHELIA,2011-09-22T18:00:00Z,U,TS,13.9,-48.3,50,997,200,120,60,180,120,0,0,90,0,0,0,0
AL162011,OPHELIA,2011-09-23T00:00:00Z,U,TS,14.1,-49.4,45,1000,220,120,60,150,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-23T06:00:00Z,U,TS,14.4,-50.5,40,1003,220,120,0,120,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-23T12:00:00Z,U,TS,14.7,-51.7,45,1003,220,120,0,100,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-23T18:00:00Z,U,TS,15.2,-52.9,50,1001,220,100,0,100,60,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-24T00:00:00Z,U,TS,15.8,-54.0,45,1004,220,100,0,100,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-24T06:00:00Z,U,TS,16.5,-54.8,45,1005,220,100,0,100,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-24T12:00:00Z,U,TS,17.2,-55.9,45,1005,220,100,0,100,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-24T18:00:00Z,U,TS,17.6,-57.0,40,1007,220,100,0,100,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-25T00:00:00Z,U,TS,17.9,-58.0,40,1008,220,100,0,100,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-25T06:00:00Z,U,TS,18.2,-59.0,35,1008,200,100,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-25T12:00:00Z,U,LO,18.4,-59.8,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-25T18:00:00Z,U,LO,18.6,-60.5,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-26T00:00:00Z,U,DB,18.5,-60.8,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-26T06:00:00Z,U,DB,18.3,-60.7,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-26T12:00:00Z,U,DB,18.0,-60.5,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-26T18:00:00Z,U,DB,17.8,-60.2,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-27T00:00:00Z,U,DB,17.6,-59.9,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-27T06:00:00Z,U,DB,17.6,-59.5,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-27T12:00:00Z,U,TD,17.8,-59.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-27T18:00:00Z,U,TD,18.0,-59.4,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-28T00:00:00Z,U,TD,18.1,-59.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-28T06:00:00Z,U,TS,18.2,-59.6,40,1005,60,60,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-28T12:00:00Z,U,TS,18.4,-59.8,40,1001,75,75,0,30,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-28T18:00:00Z,U,TS,18.7,-60.1,45,1001,75,75,0,45,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-29T00:00:00Z,U,TS,19.1,-60.5,50,995,90,75,0,75,50,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-29T06:00:00Z,U,TS,19.6,-60.9,55,995,90,75,0,75,50,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-29T12:00:00Z,U,TS,20.2,-61.4,55,991,90,75,0,75,50,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-09-29T18:00:00Z,U,HU,21.0,-61.9,65,987,120,90,60,75,50,30,0,30,25,0,0,0
AL162011,OPHELIA,2011-09-30T00:00:00Z,U,HU,21.6,-62.3,70,982,150,120,60,90,50,40,30,40,25,20,0,20
AL162011,OPHELIA,2011-09-30T06:00:00Z,U,HU,22.4,-62.7,85,971,150,150,60,90,60,50,40,40,25,25,20,20
AL162011,OPHELIA,2011-09-30T12:00:00Z,U,HU,23.4,-63.0,95,966,150,150,60,90,60,50,40,40,25,25,20,20
AL162011,OPHELIA,2011-09-30T18:00:00Z,U,HU,24.6,-63.3,100,959,150,150,60,90,60,50,40,40,25,25,20,20
AL162011,OPHELIA,2011-10-01T00:00:00Z,U,HU,25.9,-63.3,105,955,180,180,60,90,60,60,40,40,30,30,20,20
AL162011,OPHELIA,2011-10-01T06:00:00Z,U,HU,27.3,-63.2,105,951,180,180,80,90,60,60,40,40,30,30,20,20
AL162011,OPHELIA,2011-10-01T12:00:00Z,U,HU,28.9,-63.1,105,948,180,180,80,90,60,60,40,40,30,30,20,20
AL162011,OPHELIA,2011-10-01T18:00:00Z,U,HU,30.7,-62.9,110,946,180,180,80,90,60,60,40,40,30,30,20,20
AL162011,OPHELIA,2011-10-02T00:00:00Z,U,HU,32.8,-62.5,120,940,180,180,80,90,60,60,40,40,30,30,20,20
AL162011,OPHELIA,2011-10-02T06:00:00Z,U,HU,35.0,-62.1,110,945,180,180,80,90,60,60,40,40,30,30,20,20
AL162011,OPHELIA,2011-10-02T12:00:00Z,U,HU,37.4,-61.6,105,951,180,180,80,90,60,60,40,40,30,30,20,20
AL162011,OPHELIA,2011-10-02T18:00:00Z,U,HU,40.1,-60.8,90,960,180,200,80,90,70,80,40,40,40,40,20,20
AL162011,OPHELIA,2011-10-03T00:00:00Z,U,HU,42.8,-59.6,70,972,180,200,100,90,70,80,30,30,40,40,0,20
AL162011,OPHELIA,2011-10-03T06:00:00Z,U,TS,45.4,-57.6,60,980,180,200,120,60,70,100,0,0,0,0,0,0
AL162011,OPHELIA,2011-10-03T10:00:00Z,S,EX,46.9,-55.4,60,990,180,200,120,60,70,100,0,0,0,0,0,0
AL162011,OPHELIA,2011-10-03T12:00:00Z,U,EX,47.4,-54.0,50,994,150,250,150,60,70,100,0,0,0,0,0,0
AL162011,OPHELIA,2011-10-03T18:00:00Z,U,EX,48.9,-49.2,45,994,150,250,175,60,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-10-04T00:00:00Z,U,EX,49.9,-43.6,40,994,0,250,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-10-04T06:00:00Z,U,EX,50.6,-37.8,40,996,0,250,0,0,0,0,0,0,0,0,0,0
AL162011,OPHELIA,2011-10-04T12:00:00Z,U,EX,51.3,-31.9,40,996,0,250,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-23T00:00:00Z,U,LO,8.3,-17.5,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-23T06:00:00Z,U,LO,8.6,-19.1,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-23T12:00:00Z,U,LO,9.0,-20.6,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-23T18:00:00Z,U,LO,9.5,-22.0,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-24T00:00:00Z,U,LO,10.4,-23.3,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-24T06:00:00Z,U,TD,11.0,-24.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-24T12:00:00Z,U,TS,11.1,-26.1,35,1006,30,0,0,30,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-24T18:00:00Z,U,TS,11.2,-27.3,35,1006,30,0,0,30,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-25T00:00:00Z,U,TS,11.5,-28.4,35,1006,30,0,0,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-25T06:00:00Z,U,TS,12.1,-29.4,40,1006,45,30,30,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-25T12:00:00Z,U,TS,12.7,-30.3,40,1006,45,30,30,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-25T18:00:00Z,U,TS,13.2,-31.2,45,1005,45,30,45,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-26T00:00:00Z,U,TS,13.8,-32.1,45,1005,60,45,45,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-26T06:00:00Z,U,TS,14.4,-33.0,45,1004,60,45,45,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-26T12:00:00Z,U,TS,14.9,-33.6,50,1003,60,45,45,60,25,20,0,20,0,0,0,0
AL172011,PHILIPPE,2011-09-26T18:00:00Z,U,TS,15.3,-34.1,50,1003,60,60,45,60,30,20,0,30,0,0,0,0
AL172011,PHILIPPE,2011-09-27T00:00:00Z,U,TS,15.4,-34.4,45,1004,75,60,60,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-27T06:00:00Z,U,TS,15.5,-34.7,45,1004,75,75,60,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-27T12:00:00Z,U,TS,15.6,-35.2,40,1005,75,60,45,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-27T18:00:00Z,U,TS,15.7,-35.8,35,1006,75,45,0,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-28T00:00:00Z,U,TD,15.8,-36.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-28T06:00:00Z,U,TD,16.0,-37.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-28T12:00:00Z,U,TS,16.2,-38.4,35,1006,90,60,0,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-28T18:00:00Z,U,TS,16.6,-39.4,40,1005,90,60,0,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-29T00:00:00Z,U,TS,17.1,-40.5,40,1005,90,60,0,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-29T06:00:00Z,U,TS,17.8,-41.5,45,1004,90,60,0,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-29T12:00:00Z,U,TS,18.7,-42.3,45,1004,90,45,0,45,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-29T18:00:00Z,U,TS,19.7,-43.0,45,1005,90,45,0,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-30T00:00:00Z,U,TS,20.7,-43.6,40,1007,90,30,0,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-30T06:00:00Z,U,TS,21.7,-44.2,40,1007,75,30,0,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-30T12:00:00Z,U,TS,22.5,-44.8,45,1006,75,30,30,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-09-30T18:00:00Z,U,TS,23.2,-45.6,45,1005,75,30,30,60,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-10-01T00:00:00Z,U,TS,23.8,-46.3,50,1003,75,30,30,60,25,0,0,25,0,0,0,0
AL172011,PHILIPPE,2011-10-01T06:00:00Z,U,TS,24.1,-47.0,55,999,75,45,30,75,25,0,0,25,0,0,0,0
AL172011,PHILIPPE,2011-10-01T12:00:00Z,U,TS,24.4,-47.6,60,997,90,45,45,75,25,0,0,25,0,0,0,0
AL172011,PHILIPPE,2011-10-01T18:00:00Z,U,TS,24.8,-48.4,60,995,90,60,45,90,25,0,0,25,0,0,0,0
AL172011,PHILIPPE,2011-10-02T00:00:00Z,U,TS,25.2,-49.3,60,993,90,75,45,90,35,30,0,35,0,0,0,0
AL172011,PHILIPPE,2011-10-02T06:00:00Z,U,TS,25.8,-50.3,50,998,90,75,45,90,35,30,0,35,0,0,0,0
AL172011,PHILIPPE,2011-10-02T12:00:00Z,U,TS,26.2,-51.2,40,1004,90,75,45,90,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-10-02T18:00:00Z,U,TS,26.3,-52.3,40,1004,90,75,60,90,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-10-03T00:00:00Z,U,TS,26.2,-53.2,45,1004,90,75,60,90,0,0,0,0,0,0,0,0
AL172011,PHILIPPE,2011-10-03T06:00:00Z,U,TS,25.6,-54.0,50,1001,90,75,45,75,25,20,0,20,0,0,0,0
AL172011,PHILIPPE,2011-10-03T12:00:00Z,U,TS,24.9,-54.8,55,998,90,75,45,60,25,20,0,20,0,0,0,0
AL172011,PHILIPPE,2011-10-03T18:00:00Z,U,TS,24.3,-55.6,60,995,90,75,45,60,25,20,0,20,0,0,0,0
AL172011,PHILIPPE,2011-10-04T00:00:00Z,U,HU,23.8,-56.6,65,992,90,75,45,60,30,30,0,20,20,15,0,10
AL172011,PHILIPPE,2011-10-04T06:00:00Z,U,HU,23.7,-57.7,65,992,90,75,45,60,30,30,0,20,20,15,0,10
AL172011,PHILIPPE,2011-10-04T12:00:00Z,U,TS,23.8,-58.7,60,993,75,75,45,45,30,30,0,25,0,0,0,0
AL172011,PHILIPPE,2011-10-04T18:00:00Z,U,TS,24.0,-59.6,60,994,75,75,30,45,30,30,0,25,0,0,0,0
AL172011,PHILIPPE,2011-10-05T00:00:00Z,U,TS,24.3,-60.2,60,994,75,75,30,30,35,30,10,25,0,0,0,0
AL172011,PHILIPPE,2011-10-05T06:00:00Z,U,TS,24.7,-60.7,60,994,75,75,30,30,35,30,10,25,0,0,0,0
AL172011,PHILIPPE,2011-10-05T12:00:00Z,U,TS,25.2,-61.0,55,995,75,75,45,45,35,35,15,25,0,0,0,0
AL172011,PHILIPPE,2011-10-05T18:00:00Z,U,TS,25.5,-61.1,55,995,75,75,45,45,40,35,20,25,0,0,0,0
AL172011,PHILIPPE,2011-10-06T00:00:00Z,U,TS,25.9,-61.1,60,992,75,75,45,45,40,40,20,30,0,0,0,0
AL172011,PHILIPPE,2011-10-06T06:00:00Z,U,HU,26.5,-61.0,65,987,75,75,45,45,40,40,25,30,20,20,0,0
AL172011,PHILIPPE,2011-10-06T12:00:00Z,U,HU,27.4,-60.4,70,983,75,75,45,45,40,45,30,30,20,20,0,0
AL172011,PHILIPPE,2011-10-06T18:00:00Z,U,HU,28.2,-59.7,80,977,60,75,60,60,45,45,30,30,20,20,15,10
AL172011,PHILIPPE,2011-10-07T00:00:00Z,U,HU,28.7,-58.8,80,976,60,75,60,75,45,45,35,35,25,25,20,15
AL172011,PHILIPPE,2011-10-07T06:00:00Z,U,HU,29.0,-57.7,80,976,60,75,75,75,45,45,35,35,25,30,20,20
AL172011,PHILIPPE,2011-10-07T12:00:00Z,U,HU,29.3,-56.5,80,977,75,90,75,75,40,45,35,35,30,30,20,20
AL172011,PHILIPPE,2011-10-07T18:00:00Z,U,HU,29.7,-55.1,70,981,75,90,75,75,40,45,35,35,25,25,15,15
AL172011,PHILIPPE,2011-10-08T00:00:00Z,U,HU,30.1,-53.5,65,986,60,90,75,75,35,45,30,30,20,20,10,0
AL172011,PHILIPPE,2011-10-08T06:00:00Z,U,TS,30.9,-51.4,60,987,60,90,75,75,30,40,25,25,0,0,0,0
AL172011,PHILIPPE,2011-10-08T12:00:00Z,U,TS,32.3,-48.7,60,987,75,90,75,75,30,35,10,20,0,0,0,0
AL172011,PHILIPPE,2011-10-08T18:00:00Z,U,EX,34.4,-46.0,50,987,75,135,75,105,30,30,0,15,0,0,0,0
AL172011,PHILIPPE,2011-10-09T00:00:00Z,U,EX,37.5,-43.6,45,987,90,180,90,150,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-22T00:00:00Z,U,LO,12.7,-81.0,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-22T06:00:00Z,U,LO,12.7,-81.2,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-22T12:00:00Z,U,LO,12.9,-81.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-22T18:00:00Z,U,LO,13.2,-81.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-23T00:00:00Z,U,LO,13.6,-81.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-23T06:00:00Z,U,TD,14.2,-81.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-23T12:00:00Z,U,TD,14.8,-81.5,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-23T18:00:00Z,U,TD,15.5,-81.7,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-24T00:00:00Z,U,TS,16.0,-81.9,35,1004,0,0,60,60,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-24T06:00:00Z,U,TS,16.5,-82.2,40,1003,0,0,60,80,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-24T12:00:00Z,U,TS,16.9,-82.6,50,1001,60,40,60,80,25,0,0,35,0,0,0,0
AL182011,RINA,2011-10-24T18:00:00Z,U,HU,17.1,-83.0,65,991,60,60,75,100,25,20,25,35,15,10,0,15
AL182011,RINA,2011-10-25T00:00:00Z,U,HU,17.2,-83.2,75,982,60,60,75,100,25,20,25,35,15,10,0,15
AL182011,RINA,2011-10-25T06:00:00Z,U,HU,17.3,-83.5,90,976,60,60,75,100,25,25,25,25,15,10,10,15
AL182011,RINA,2011-10-25T12:00:00Z,U,HU,17.3,-83.8,95,972,60,60,75,100,25,25,25,25,15,10,10,15
AL182011,RINA,2011-10-25T18:00:00Z,U,HU,17.3,-84.2,100,971,75,75,75,100,35,35,35,35,20,20,20,20
AL182011,RINA,2011-10-26T00:00:00Z,U,HU,17.4,-84.6,100,966,75,75,75,100,35,50,45,35,20,20,20,25
AL182011,RINA,2011-10-26T06:00:00Z,U,HU,17.5,-85.0,100,969,80,80,80,100,50,50,50,50,20,20,20,25
AL182011,RINA,2011-10-26T12:00:00Z,U,HU,17.7,-85.4,85,973,80,80,80,100,50,50,50,50,20,20,20,20
AL182011,RINA,2011-10-26T18:00:00Z,U,HU,18.0,-85.8,80,976,70,90,80,70,40,40,40,40,15,15,15,15
AL182011,RINA,2011-10-27T00:00:00Z,U,HU,18.3,-86.3,80,978,70,90,80,70,40,40,40,40,15,15,15,15
AL182011,RINA,2011-10-27T06:00:00Z,U,HU,18.6,-86.7,65,987,60,75,60,60,25,25,25,25,15,15,15,15
AL182011,RINA,2011-10-27T12:00:00Z,U,TS,19.0,-86.9,60,988,60,75,60,60,25,25,25,25,0,0,0,0
AL182011,RINA,2011-10-27T18:00:00Z,U,TS,19.5,-87.1,60,991,60,60,50,60,20,20,20,20,0,0,0,0
AL182011,RINA,2011-10-28T00:00:00Z,U,TS,20.2,-87.2,55,996,60,60,25,40,20,20,0,0,0,0,0,0
AL182011,RINA,2011-10-28T02:00:00Z,L,TS,20.5,-87.2,50,996,60,60,25,40,20,20,0,0,0,0,0,0
AL182011,RINA,2011-10-28T06:00:00Z,U,TS,20.9,-87.1,50,998,60,60,20,30,20,20,0,0,0,0,0,0
AL182011,RINA,2011-10-28T12:00:00Z,U,TS,21.4,-86.9,40,1002,35,35,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-28T18:00:00Z,U,LO,21.7,-86.4,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-29T00:00:00Z,U,LO,21.8,-85.3,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL182011,RINA,2011-10-29T06:00:00Z,U,LO,21.5,-84.2,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL192011,SEAN,2011-11-06T00:00:00Z,U,EX,28.5,-70.0,45,1005,400,0,0,0,0,0,0,0,0,0,0,0
AL192011,SEAN,2011-11-06T06:00:00Z,U,EX,28.5,-69.2,45,1005,400,0,0,0,0,0,0,0,0,0,0,0
AL192011,SEAN,2011-11-06T12:00:00Z,U,EX,28.4,-68.8,45,1005,400,0,0,0,0,0,0,0,0,0,0,0
AL192011,SEAN,2011-11-06T18:00:00Z,U,EX,28.0,-68.5,45,1005,400,0,0,0,0,0,0,0,0,0,0,0
AL192011,SEAN,2011-11-07T00:00:00Z,U,EX,27.9,-68.6,45,1005,350,0,0,0,0,0,0,0,0,0,0,0
